Timestamp (Elapsed time in seconds),PID,FPS,99(%) FPS,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
62.122,43160,62.000,50.000,7.898,N/A,13.000,50.000,60.000,1950.000,7001.000,1.075,1691.000,1692.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
62.556,43160,62.000,50.000,7.898,N/A,13.000,50.000,60.000,1950.000,7001.000,1.075,1691.000,1692.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63.098,43160,62.000,52.000,7.929,N/A,4.000,49.000,61.000,1950.000,7001.000,1.075,1691.000,1691.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63.640,43160,62.000,52.000,7.929,N/A,4.000,49.000,61.000,1950.000,7001.000,1.075,1691.000,1691.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64.073,43160,62.000,52.000,7.938,N/A,4.000,54.000,61.000,1950.000,7001.000,1.075,1692.000,1691.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64.616,43160,62.000,52.000,7.938,N/A,4.000,54.000,61.000,1950.000,7001.000,1.075,1692.000,1691.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65.050,43160,62.000,52.000,7.938,N/A,4.000,54.000,61.000,1950.000,7001.000,1.075,1692.000,1691.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65.592,43160,62.000,52.000,7.963,N/A,5.000,49.000,61.000,1950.000,7001.000,1.075,1691.000,1691.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
66.134,43160,62.000,53.000,7.957,N/A,5.000,49.000,61.000,1950.000,7001.000,1.075,1693.000,1689.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
66.567,43160,62.000,53.000,7.957,N/A,5.000,49.000,61.000,1950.000,7001.000,1.075,1693.000,1689.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67.109,43160,62.000,53.000,8.396,N/A,4.000,50.000,61.000,1950.000,7001.000,1.075,1690.000,1690.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67.650,43160,62.000,53.000,8.396,N/A,4.000,50.000,61.000,1950.000,7001.000,1.075,1690.000,1690.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
68.084,43160,62.000,54.000,8.002,N/A,7.000,53.000,61.000,1950.000,7001.000,1.075,1690.000,1690.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
68.626,43160,62.000,54.000,8.002,N/A,7.000,53.000,61.000,1950.000,7001.000,1.075,1690.000,1690.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69.061,43160,62.000,54.000,8.002,N/A,7.000,53.000,61.000,1950.000,7001.000,1.075,1690.000,1690.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69.602,43160,62.000,52.000,7.907,N/A,4.000,53.000,61.000,1950.000,7001.000,1.075,1690.000,1690.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70.061,43160,62.000,52.000,7.907,N/A,4.000,53.000,61.000,1950.000,7001.000,1.075,1690.000,1690.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70.611,43160,62.000,52.000,7.998,N/A,6.000,67.000,61.000,1950.000,7001.000,1.075,1689.000,1692.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71.155,43160,62.000,43.000,7.960,N/A,9.000,67.000,61.000,1950.000,7001.000,1.075,1688.000,1690.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71.590,43160,62.000,43.000,7.960,N/A,9.000,67.000,61.000,1950.000,7001.000,1.075,1688.000,1690.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72.132,43160,62.000,51.000,8.502,N/A,10.000,55.000,61.000,1950.000,7001.000,1.075,1692.000,1688.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
