DateTime,Visitor,Visitor PTS,Home,Home PTS,OT,Attendance,Arena,DateStr,Visitor_short,Home_short,game_id
2000-11-24 21:00:00,Golden State Warriors,74.0,Phoenix Suns,80.0,,18684.0,America West Arena,200011242100,GSW,PHX,200011242100GSWPHX
2000-11-24 22:00:00,Los Angeles Clippers,81.0,Seattle SuperSonics,98.0,,13282.0,KeyArena at Seattle Center,200011242200,LAC,SEA,200011242200LACSEA
2000-11-24 22:00:00,New Jersey Nets,85.0,Utah Jazz,97.0,,18915.0,Delta Center,200011242200,NJN,UTA,200011242200NJNUTA
2000-11-24 22:30:00,Minnesota Timberwolves,108.0,Los Angeles Lakers,115.0,,18997.0,STAPLES Center,200011242230,MIN,LAL,200011242230MINLAL
2000-11-25 13:00:00,Toronto Raptors,79.0,New York Knicks,75.0,,19763.0,Madison Square Garden (IV),200011251300,TOR,NYK,200011251300TORNYK
2000-11-25 19:30:00,Cleveland Cavaliers,98.0,Charlotte Hornets,109.0,,13791.0,Charlotte Coliseum,200011251930,CLE,CHH,200011251930CLECHH
2000-11-25 19:30:00,Houston Rockets,91.0,Miami Heat,80.0,,15721.0,AmericanAirlines Arena,200011251930,HOU,MIA,200011251930HOUMIA
2000-11-25 19:30:00,Atlanta Hawks,92.0,Orlando Magic,114.0,,13043.0,TD Waterhouse Centre,200011251930,ATL,ORL,200011251930ATLORL
2000-11-25 20:00:00,Milwaukee Bucks,100.0,Washington Wizards,107.0,,13157.0,MCI Center,200011252000,MIL,WAS,200011252000MILWAS
2000-11-25 20:00:00,Denver Nuggets,84.0,Dallas Mavericks,108.0,,16234.0,Reunion Arena,200011252000,DEN,DAL,200011252000DENDAL
2000-11-25 20:30:00,Philadelphia 76ers,76.0,San Antonio Spurs,96.0,,33046.0,Alamodome,200011252030,PHI,SAS,200011252030PHISAS
2000-11-25 22:00:00,New Jersey Nets,84.0,Portland Trail Blazers,86.0,,20478.0,Rose Garden Arena,200011252200,NJN,POR,200011252200NJNPOR
2000-11-25 22:30:00,Minnesota Timberwolves,93.0,Golden State Warriors,114.0,,14268.0,The Arena in Oakland,200011252230,MIN,GSW,200011252230MINGSW
2000-11-25 22:30:00,Phoenix Suns,95.0,Los Angeles Clippers,89.0,OT,13510.0,STAPLES Center,200011252230,PHX,LAC,200011252230PHXLAC
2000-11-25 22:30:00,Seattle SuperSonics,101.0,Sacramento Kings,125.0,,17317.0,ARCO Arena (II),200011252230,SEA,SAC,200011252230SEASAC
2000-11-26 12:30:00,Vancouver Grizzlies,98.0,Boston Celtics,87.0,,11551.0,FleetCenter,200011261230,VAN,BOS,200011261230VANBOS
2000-11-26 15:00:00,Chicago Bulls,89.0,Toronto Raptors,101.0,,19800.0,Air Canada Centre,200011261500,CHI,TOR,200011261500CHITOR
2000-11-26 19:00:00,Utah Jazz,94.0,Detroit Pistons,79.0,,12943.0,The Palace of Auburn Hills,200011261900,UTA,DET,200011261900UTADET
2000-11-27 19:30:00,Vancouver Grizzlies,72.0,New York Knicks,97.0,,19763.0,Madison Square Garden (IV),200011271930,VAN,NYK,200011271930VANNYK
2000-11-27 19:30:00,Milwaukee Bucks,104.0,Orlando Magic,95.0,,12841.0,TD Waterhouse Centre,200011271930,MIL,ORL,200011271930MILORL
2000-11-27 22:30:00,Los Angeles Lakers,98.0,Los Angeles Clippers,83.0,,20039.0,STAPLES Center,200011272230,LAL,LAC,200011272230LALLAC
2000-11-28 19:00:00,Atlanta Hawks,102.0,Washington Wizards,75.0,,11583.0,MCI Center,200011281900,ATL,WAS,200011281900ATLWAS
2000-11-28 19:30:00,Utah Jazz,98.0,New Jersey Nets,92.0,,12204.0,Continental Airlines Arena,200011281930,UTA,NJN,200011281930UTANJN
2000-11-28 19:30:00,Milwaukee Bucks,102.0,Miami Heat,101.0,,14863.0,AmericanAirlines Arena,200011281930,MIL,MIA,200011281930MILMIA
2000-11-28 19:30:00,Boston Celtics,87.0,Cleveland Cavaliers,72.0,,14879.0,Gund Arena,200011281930,BOS,CLE,200011281930BOSCLE
2000-11-28 20:00:00,Toronto Raptors,93.0,Dallas Mavericks,107.0,,16016.0,Reunion Arena,200011282000,TOR,DAL,200011282000TORDAL
2000-11-28 20:30:00,Minnesota Timberwolves,96.0,Chicago Bulls,76.0,,22204.0,United Center,200011282030,MIN,CHI,200011282030MINCHI
2000-11-28 20:30:00,Sacramento Kings,88.0,Houston Rockets,81.0,,11813.0,Compaq Center,200011282030,SAC,HOU,200011282030SACHOU
2000-11-28 22:00:00,Seattle SuperSonics,105.0,Portland Trail Blazers,93.0,,19980.0,Rose Garden Arena,200011282200,SEA,POR,200011282200SEAPOR
2000-11-28 22:30:00,Indiana Pacers,107.0,Los Angeles Lakers,124.0,,18997.0,STAPLES Center,200011282230,IND,LAL,200011282230INDLAL
2000-11-29 19:00:00,Washington Wizards,87.0,Philadelphia 76ers,93.0,,16263.0,First Union Center,200011291900,WAS,PHI,200011291900WASPHI
2000-11-29 19:30:00,Toronto Raptors,79.0,Charlotte Hornets,103.0,,12255.0,Charlotte Coliseum,200011291930,TOR,CHH,200011291930TORCHH
2000-11-29 19:30:00,New Jersey Nets,76.0,Detroit Pistons,97.0,,11497.0,The Palace of Auburn Hills,200011291930,NJN,DET,200011291930NJNDET
2000-11-29 19:30:00,Utah Jazz,88.0,Orlando Magic,86.0,,13645.0,TD Waterhouse Centre,200011291930,UTA,ORL,200011291930UTAORL
2000-11-29 20:00:00,Denver Nuggets,107.0,Minnesota Timberwolves,100.0,,15227.0,Target Center,200011292000,DEN,MIN,200011292000DENMIN
2000-11-29 20:00:00,Miami Heat,84.0,New York Knicks,81.0,,19763.0,Madison Square Garden (IV),200011292000,MIA,NYK,200011292000MIANYK
2000-11-29 20:30:00,Sacramento Kings,79.0,San Antonio Spurs,82.0,,17341.0,Alamodome,200011292030,SAC,SAS,200011292030SACSAS
2000-11-29 22:00:00,Phoenix Suns,106.0,Vancouver Grizzlies,109.0,2OT,12314.0,General Motors Place,200011292200,PHX,VAN,200011292200PHXVAN
2000-11-29 22:30:00,Golden State Warriors,83.0,Los Angeles Clippers,106.0,,10130.0,STAPLES Center,200011292230,GSW,LAC,200011292230GSWLAC
2000-11-30 19:30:00,Chicago Bulls,91.0,Atlanta Hawks,82.0,,10956.0,Philips Arena,200011301930,CHI,ATL,200011301930CHIATL
2000-11-30 20:00:00,Boston Celtics,97.0,Milwaukee Bucks,108.0,,13247.0,Bradley Center,200011302000,BOS,MIL,200011302000BOSMIL
2000-11-30 21:00:00,Houston Rockets,109.0,Denver Nuggets,105.0,OT,13684.0,Pepsi Center,200011302100,HOU,DEN,200011302100HOUDEN
2000-11-30 22:00:00,Dallas Mavericks,84.0,Portland Trail Blazers,95.0,,19980.0,Rose Garden Arena,200011302200,DAL,POR,200011302200DALPOR
2000-11-30 22:00:00,Los Angeles Lakers,88.0,Seattle SuperSonics,121.0,,17072.0,KeyArena at Seattle Center,200011302200,LAL,SEA,200011302200LALSEA
2000-11-30 22:30:00,Indiana Pacers,95.0,Golden State Warriors,99.0,,13149.0,The Arena in Oakland,200011302230,IND,GSW,200011302230INDGSW
2000-12-01 19:00:00,Charlotte Hornets,74.0,Philadelphia 76ers,95.0,,18377.0,First Union Center,200012011900,CHH,PHI,200012011900CHHPHI
2000-12-01 19:00:00,Los Angeles Clippers,95.0,Toronto Raptors,104.0,OT,18470.0,Air Canada Centre,200012011900,LAC,TOR,200012011900LACTOR
2000-12-01 19:30:00,Minnesota Timberwolves,102.0,Boston Celtics,98.0,,14630.0,FleetCenter,200012011930,MIN,BOS,200012011930MINBOS
2000-12-01 19:30:00,Utah Jazz,94.0,Miami Heat,92.0,,15632.0,AmericanAirlines Arena,200012011930,UTA,MIA,200012011930UTAMIA
2000-12-01 19:30:00,New Jersey Nets,80.0,Orlando Magic,83.0,,13827.0,TD Waterhouse Centre,200012011930,NJN,ORL,200012011930NJNORL
2000-12-01 20:00:00,Cleveland Cavaliers,93.0,Detroit Pistons,103.0,,15323.0,The Palace of Auburn Hills,200012012000,CLE,DET,200012012000CLEDET
2000-12-01 20:30:00,New York Knicks,91.0,Chicago Bulls,86.0,,22099.0,United Center,200012012030,NYK,CHI,200012012030NYKCHI
2000-12-01 22:00:00,Indiana Pacers,86.0,Vancouver Grizzlies,76.0,OT,11758.0,General Motors Place,200012012200,IND,VAN,200012012200INDVAN
2000-12-01 22:30:00,San Antonio Spurs,100.0,Los Angeles Lakers,109.0,,18997.0,STAPLES Center,200012012230,SAS,LAL,200012012230SASLAL
2000-12-01 22:30:00,Phoenix Suns,98.0,Sacramento Kings,105.0,,17317.0,ARCO Arena (II),200012012230,PHX,SAC,200012012230PHXSAC
2000-12-02 14:30:00,Milwaukee Bucks,94.0,Atlanta Hawks,101.0,,9827.0,Philips Arena,200012021430,MIL,ATL,200012021430MILATL
2000-12-02 19:30:00,Utah Jazz,89.0,Charlotte Hornets,94.0,,13360.0,Charlotte Coliseum,200012021930,UTA,CHH,200012021930UTACHH
2000-12-02 19:30:00,Philadelphia 76ers,112.0,Cleveland Cavaliers,78.0,,20562.0,Gund Arena,200012021930,PHI,CLE,200012021930PHICLE
2000-12-02 19:30:00,Orlando Magic,95.0,New Jersey Nets,74.0,,14897.0,Continental Airlines Arena,200012021930,ORL,NJN,200012021930ORLNJN
2000-12-02 19:30:00,Minnesota Timberwolves,90.0,New York Knicks,100.0,,19763.0,Madison Square Garden (IV),200012021930,MIN,NYK,200012021930MINNYK
2000-12-02 20:00:00,Miami Heat,93.0,Washington Wizards,90.0,,20674.0,MCI Center,200012022000,MIA,WAS,200012022000MIAWAS
2000-12-02 20:30:00,Portland Trail Blazers,96.0,Houston Rockets,85.0,,12648.0,Compaq Center,200012022030,POR,HOU,200012022030PORHOU
2000-12-02 21:00:00,Seattle SuperSonics,92.0,Denver Nuggets,103.0,,14234.0,Pepsi Center,200012022100,SEA,DEN,200012022100SEADEN
2000-12-02 22:30:00,Dallas Mavericks,97.0,Golden State Warriors,78.0,,12187.0,The Arena in Oakland,200012022230,DAL,GSW,200012022230DALGSW
2000-12-03 12:30:00,Los Angeles Clippers,87.0,Boston Celtics,96.0,,13583.0,FleetCenter,200012031230,LAC,BOS,200012031230LACBOS
2000-12-03 15:00:00,Indiana Pacers,80.0,Milwaukee Bucks,92.0,,15446.0,Bradley Center,200012031500,IND,MIL,200012031500INDMIL
2000-12-03 15:30:00,San Antonio Spurs,97.0,Vancouver Grizzlies,79.0,,11655.0,General Motors Place,200012031530,SAS,VAN,200012031530SASVAN
2000-12-03 19:00:00,Washington Wizards,87.0,Detroit Pistons,93.0,,12137.0,The Palace of Auburn Hills,200012031900,WAS,DET,200012031900WASDET
2000-12-03 20:00:00,Portland Trail Blazers,79.0,Phoenix Suns,84.0,,17621.0,America West Arena,200012032000,POR,PHX,200012032000PORPHX
2000-12-03 21:00:00,Golden State Warriors,102.0,Seattle SuperSonics,118.0,,11669.0,KeyArena at Seattle Center,200012032100,GSW,SEA,200012032100GSWSEA
2000-12-03 21:30:00,Dallas Mavericks,97.0,Los Angeles Lakers,99.0,,18997.0,STAPLES Center,200012032130,DAL,LAL,200012032130DALLAL
2000-12-04 19:30:00,Los Angeles Clippers,78.0,New York Knicks,106.0,,19763.0,Madison Square Garden (IV),200012041930,LAC,NYK,200012041930LACNYK
2000-12-04 21:00:00,Philadelphia 76ers,98.0,Denver Nuggets,105.0,,15129.0,Pepsi Center,200012042100,PHI,DEN,200012042100PHIDEN
2000-12-05 19:00:00,New Jersey Nets,64.0,Indiana Pacers,88.0,,16731.0,Conseco Fieldhouse,200012051900,NJN,IND,200012051900NJNIND
2000-12-05 19:30:00,Miami Heat,100.0,Atlanta Hawks,92.0,,10691.0,Philips Arena,200012051930,MIA,ATL,200012051930MIAATL
2000-12-05 19:30:00,Charlotte Hornets,66.0,Cleveland Cavaliers,71.0,,14544.0,Gund Arena,200012051930,CHH,CLE,200012051930CHHCLE
2000-12-05 19:30:00,Boston Celtics,98.0,Orlando Magic,101.0,,13324.0,TD Waterhouse Centre,200012051930,BOS,ORL,200012051930BOSORL
2000-12-05 20:00:00,Chicago Bulls,90.0,Minnesota Timberwolves,100.0,,16170.0,Target Center,200012052000,CHI,MIN,200012052000CHIMIN
2000-12-05 20:00:00,San Antonio Spurs,75.0,Sacramento Kings,81.0,,17317.0,ARCO Arena (II),200012052000,SAS,SAC,200012052000SASSAC
2000-12-05 20:30:00,Dallas Mavericks,102.0,Houston Rockets,109.0,,11426.0,Compaq Center,200012052030,DAL,HOU,200012052030DALHOU
2000-12-05 21:00:00,Toronto Raptors,84.0,Utah Jazz,98.0,,19288.0,Delta Center,200012052100,TOR,UTA,200012052100TORUTA
2000-12-05 22:00:00,Detroit Pistons,83.0,Vancouver Grizzlies,91.0,,12578.0,General Motors Place,200012052200,DET,VAN,200012052200DETVAN
2000-12-05 22:30:00,Philadelphia 76ers,85.0,Los Angeles Lakers,96.0,,18997.0,STAPLES Center,200012052230,PHI,LAL,200012052230PHILAL
2000-12-06 19:00:00,Los Angeles Clippers,93.0,Washington Wizards,88.0,,11602.0,MCI Center,200012061900,LAC,WAS,200012061900LACWAS
2000-12-06 19:30:00,Indiana Pacers,88.0,Charlotte Hornets,91.0,,11877.0,Charlotte Coliseum,200012061930,IND,CHH,200012061930INDCHH
2000-12-06 19:30:00,Denver Nuggets,78.0,Miami Heat,95.0,,14463.0,AmericanAirlines Arena,200012061930,DEN,MIA,200012061930DENMIA
2000-12-06 19:30:00,Milwaukee Bucks,109.0,New Jersey Nets,87.0,,11420.0,Continental Airlines Arena,200012061930,MIL,NJN,200012061930MILNJN
2000-12-06 20:00:00,Cleveland Cavaliers,92.0,Chicago Bulls,88.0,,21395.0,United Center,200012062000,CLE,CHI,200012062000CLECHI
2000-12-06 20:00:00,New York Knicks,85.0,Dallas Mavericks,94.0,,14551.0,Reunion Arena,200012062000,NYK,DAL,200012062000NYKDAL
2000-12-06 22:00:00,Toronto Raptors,88.0,Portland Trail Blazers,95.0,,19980.0,Rose Garden Arena,200012062200,TOR,POR,200012062200TORPOR
2000-12-06 22:00:00,Detroit Pistons,112.0,Seattle SuperSonics,99.0,,14795.0,KeyArena at Seattle Center,200012062200,DET,SEA,200012062200DETSEA
2000-12-06 22:30:00,Los Angeles Lakers,122.0,Golden State Warriors,125.0,OT,19273.0,The Arena in Oakland,200012062230,LAL,GSW,200012062230LALGSW
2000-12-07 19:30:00,Denver Nuggets,93.0,Orlando Magic,103.0,,13123.0,TD Waterhouse Centre,200012071930,DEN,ORL,200012071930DENORL
2000-12-07 20:00:00,New York Knicks,86.0,San Antonio Spurs,83.0,,18370.0,Alamodome,200012072000,NYK,SAS,200012072000NYKSAS
2000-12-07 20:00:00,Washington Wizards,88.0,Minnesota Timberwolves,105.0,,16018.0,Target Center,200012072000,WAS,MIN,200012072000WASMIN
2000-12-07 20:00:00,Phoenix Suns,104.0,Milwaukee Bucks,96.0,,14236.0,Bradley Center,200012072000,PHX,MIL,200012072000PHXMIL
2000-12-07 21:00:00,Vancouver Grizzlies,87.0,Utah Jazz,98.0,,17958.0,Delta Center,200012072100,VAN,UTA,200012072100VANUTA
2000-12-08 19:30:00,Indiana Pacers,104.0,Boston Celtics,91.0,,14834.0,FleetCenter,200012081930,IND,BOS,200012081930INDBOS
2000-12-08 19:30:00,Los Angeles Clippers,87.0,Charlotte Hornets,92.0,,12086.0,Charlotte Coliseum,200012081930,LAC,CHH,200012081930LACCHH
2000-12-08 19:30:00,Atlanta Hawks,76.0,Miami Heat,80.0,,15031.0,AmericanAirlines Arena,200012081930,ATL,MIA,200012081930ATLMIA
2000-12-08 19:30:00,Phoenix Suns,84.0,New Jersey Nets,86.0,,12543.0,Continental Airlines Arena,200012081930,PHX,NJN,200012081930PHXNJN
2000-12-08 20:00:00,Chicago Bulls,86.0,Dallas Mavericks,105.0,,16600.0,Reunion Arena,200012082000,CHI,DAL,200012082000CHIDAL
2000-12-08 22:00:00,Philadelphia 76ers,107.0,Portland Trail Blazers,94.0,,20113.0,Rose Garden Arena,200012082200,PHI,POR,200012082200PHIPOR
2000-12-08 22:30:00,Toronto Raptors,108.0,Golden State Warriors,92.0,,18316.0,The Arena in Oakland,200012082230,TOR,GSW,200012082230TORGSW
2000-12-08 22:30:00,Seattle SuperSonics,103.0,Los Angeles Lakers,95.0,,18997.0,STAPLES Center,200012082230,SEA,LAL,200012082230SEALAL
2000-12-08 22:30:00,Houston Rockets,98.0,Sacramento Kings,111.0,,17317.0,ARCO Arena (II),200012082230,HOU,SAC,200012082230HOUSAC
2000-12-09 19:00:00,Charlotte Hornets,96.0,Indiana Pacers,99.0,OT,18345.0,Conseco Fieldhouse,200012091900,CHH,IND,200012091900CHHIND
2000-12-09 19:30:00,Atlanta Hawks,90.0,Cleveland Cavaliers,97.0,,15766.0,Gund Arena,200012091930,ATL,CLE,200012091930ATLCLE
2000-12-09 19:30:00,Denver Nuggets,88.0,New York Knicks,96.0,,19763.0,Madison Square Garden (IV),200012091930,DEN,NYK,200012091930DENNYK
2000-12-09 20:00:00,Los Angeles Clippers,73.0,Minnesota Timberwolves,85.0,,16143.0,Target Center,200012092000,LAC,MIN,200012092000LACMIN
2000-12-09 20:30:00,Washington Wizards,91.0,Milwaukee Bucks,99.0,,15768.0,Bradley Center,200012092030,WAS,MIL,200012092030WASMIL
2000-12-09 20:30:00,Chicago Bulls,81.0,San Antonio Spurs,105.0,,19447.0,Alamodome,200012092030,CHI,SAS,200012092030CHISAS
2000-12-09 21:00:00,Golden State Warriors,114.0,Utah Jazz,125.0,,18777.0,Delta Center,200012092100,GSW,UTA,200012092100GSWUTA
2000-12-09 22:00:00,Detroit Pistons,83.0,Portland Trail Blazers,114.0,,19980.0,Rose Garden Arena,200012092200,DET,POR,200012092200DETPOR
2000-12-09 22:00:00,Houston Rockets,111.0,Seattle SuperSonics,104.0,,15730.0,KeyArena at Seattle Center,200012092200,HOU,SEA,200012092200HOUSEA
2000-12-09 22:00:00,Philadelphia 76ers,83.0,Vancouver Grizzlies,79.0,,15671.0,General Motors Place,200012092200,PHI,VAN,200012092200PHIVAN
2000-12-10 15:30:00,Phoenix Suns,95.0,Toronto Raptors,87.0,,19800.0,Air Canada Centre,200012101530,PHX,TOR,200012101530PHXTOR
2000-12-10 18:00:00,Denver Nuggets,102.0,Boston Celtics,104.0,OT,11812.0,FleetCenter,200012101800,DEN,BOS,200012101800DENBOS
2000-12-10 19:30:00,Dallas Mavericks,99.0,New Jersey Nets,73.0,,10654.0,Continental Airlines Arena,200012101930,DAL,NJN,200012101930DALNJN
2000-12-10 21:00:00,Miami Heat,97.0,Sacramento Kings,101.0,,17317.0,ARCO Arena (II),200012102100,MIA,SAC,200012102100MIASAC
2000-12-10 21:30:00,Detroit Pistons,88.0,Los Angeles Lakers,112.0,,18997.0,STAPLES Center,200012102130,DET,LAL,200012102130DETLAL
2000-12-11 19:00:00,Minnesota Timberwolves,96.0,Philadelphia 76ers,91.0,OT,18707.0,First Union Center,200012111900,MIN,PHI,200012111900MINPHI
2000-12-11 20:30:00,Phoenix Suns,86.0,Chicago Bulls,80.0,,20962.0,United Center,200012112030,PHX,CHI,200012112030PHXCHI
2000-12-11 21:00:00,San Antonio Spurs,91.0,Utah Jazz,83.0,,19911.0,Delta Center,200012112100,SAS,UTA,200012112100SASUTA
2000-12-11 22:00:00,Houston Rockets,82.0,Vancouver Grizzlies,75.0,,12145.0,General Motors Place,200012112200,HOU,VAN,200012112200HOUVAN
2000-12-11 22:30:00,Orlando Magic,80.0,Los Angeles Clippers,92.0,,9135.0,STAPLES Center,200012112230,ORL,LAC,200012112230ORLLAC
2000-12-12 19:00:00,Indiana Pacers,90.0,Toronto Raptors,104.0,,18221.0,Air Canada Centre,200012121900,IND,TOR,200012121900INDTOR
2000-12-12 19:30:00,Dallas Mavericks,87.0,Cleveland Cavaliers,92.0,,12577.0,Gund Arena,200012121930,DAL,CLE,200012121930DALCLE
2000-12-12 19:30:00,Minnesota Timberwolves,94.0,New Jersey Nets,116.0,,11649.0,Continental Airlines Arena,200012121930,MIN,NJN,200012121930MINNJN
2000-12-12 20:00:00,Sacramento Kings,99.0,Atlanta Hawks,107.0,,18113.0,Philips Arena,200012122000,SAC,ATL,200012122000SACATL
2000-12-12 21:00:00,Miami Heat,96.0,Denver Nuggets,85.0,,12894.0,Pepsi Center,200012122100,MIA,DEN,200012122100MIADEN
2000-12-12 22:00:00,Orlando Magic,92.0,Seattle SuperSonics,97.0,,17072.0,KeyArena at Seattle Center,200012122200,ORL,SEA,200012122200ORLSEA
2000-12-12 22:30:00,Portland Trail Blazers,101.0,Golden State Warriors,93.0,,13461.0,The Arena in Oakland,200012122230,POR,GSW,200012122230PORGSW
2000-12-12 22:30:00,Milwaukee Bucks,109.0,Los Angeles Lakers,105.0,,18997.0,STAPLES Center,200012122230,MIL,LAL,200012122230MILLAL
2000-12-13 19:00:00,Chicago Bulls,104.0,Boston Celtics,86.0,,13529.0,FleetCenter,200012131900,CHI,BOS,200012131900CHIBOS
2000-12-13 19:00:00,Dallas Mavericks,92.0,Indiana Pacers,97.0,,16740.0,Conseco Fieldhouse,200012131900,DAL,IND,200012131900DALIND
2000-12-13 19:00:00,Philadelphia 76ers,102.0,Washington Wizards,82.0,,14923.0,MCI Center,200012131900,PHI,WAS,200012131900PHIWAS
2000-12-13 19:30:00,Atlanta Hawks,69.0,Detroit Pistons,92.0,,11252.0,The Palace of Auburn Hills,200012131930,ATL,DET,200012131930ATLDET
2000-12-13 19:30:00,Sacramento Kings,90.0,Charlotte Hornets,101.0,,12806.0,Charlotte Coliseum,200012131930,SAC,CHH,200012131930SACCHH
2000-12-13 20:00:00,San Antonio Spurs,93.0,Phoenix Suns,103.0,,17333.0,America West Arena,200012132000,SAS,PHX,200012132000SASPHX
2000-12-13 21:00:00,Milwaukee Bucks,111.0,Utah Jazz,102.0,,18450.0,Delta Center,200012132100,MIL,UTA,200012132100MILUTA
2000-12-13 22:00:00,Seattle SuperSonics,94.0,Vancouver Grizzlies,93.0,,15102.0,General Motors Place,200012132200,SEA,VAN,200012132200SEAVAN
2000-12-13 22:30:00,Miami Heat,94.0,Los Angeles Clippers,88.0,OT,16468.0,STAPLES Center,200012132230,MIA,LAC,200012132230MIALAC
2000-12-13 22:30:00,Los Angeles Lakers,86.0,Portland Trail Blazers,96.0,,20491.0,Rose Garden Arena,200012132230,LAL,POR,200012132230LALPOR
2000-12-14 20:00:00,New York Knicks,68.0,Toronto Raptors,70.0,,19800.0,Air Canada Centre,200012142000,NYK,TOR,200012142000NYKTOR
2000-12-14 20:30:00,Denver Nuggets,102.0,San Antonio Spurs,96.0,,15248.0,Alamodome,200012142030,DEN,SAS,200012142030DENSAS
2000-12-14 22:30:00,Houston Rockets,98.0,Golden State Warriors,95.0,,10417.0,The Arena in Oakland,200012142230,HOU,GSW,200012142230HOUGSW
2000-12-15 19:00:00,Cleveland Cavaliers,103.0,Indiana Pacers,95.0,,16966.0,Conseco Fieldhouse,200012151900,CLE,IND,200012151900CLEIND
2000-12-15 19:00:00,Dallas Mavericks,112.0,Philadelphia 76ers,94.0,,18563.0,First Union Center,200012151900,DAL,PHI,200012151900DALPHI
2000-12-15 19:00:00,Charlotte Hornets,103.0,Washington Wizards,89.0,,13908.0,MCI Center,200012151900,CHH,WAS,200012151900CHHWAS
2000-12-15 19:30:00,Sacramento Kings,104.0,Boston Celtics,81.0,,15486.0,FleetCenter,200012151930,SAC,BOS,200012151930SACBOS
2000-12-15 19:30:00,Utah Jazz,89.0,New York Knicks,58.0,,19763.0,Madison Square Garden (IV),200012151930,UTA,NYK,200012151930UTANYK
2000-12-15 20:00:00,Minnesota Timberwolves,99.0,Detroit Pistons,90.0,,13744.0,The Palace of Auburn Hills,200012152000,MIN,DET,200012152000MINDET
2000-12-15 20:30:00,Atlanta Hawks,85.0,Chicago Bulls,74.0,,20455.0,United Center,200012152030,ATL,CHI,200012152030ATLCHI
2000-12-15 20:30:00,Toronto Raptors,97.0,Milwaukee Bucks,104.0,,16432.0,Bradley Center,200012152030,TOR,MIL,200012152030TORMIL
2000-12-15 21:00:00,Los Angeles Clippers,98.0,Phoenix Suns,88.0,,16689.0,America West Arena,200012152100,LAC,PHX,200012152100LACPHX
2000-12-15 22:00:00,Orlando Magic,96.0,Portland Trail Blazers,106.0,,20209.0,Rose Garden Arena,200012152200,ORL,POR,200012152200ORLPOR
2000-12-15 22:00:00,Miami Heat,81.0,Seattle SuperSonics,99.0,,17072.0,KeyArena at Seattle Center,200012152200,MIA,SEA,200012152200MIASEA
2000-12-15 22:30:00,Vancouver Grizzlies,76.0,Los Angeles Lakers,98.0,,18211.0,STAPLES Center,200012152230,VAN,LAL,200012152230VANLAL
2000-12-16 19:30:00,New Jersey Nets,89.0,Atlanta Hawks,83.0,,11225.0,Philips Arena,200012161930,NJN,ATL,200012161930NJNATL
2000-12-16 19:30:00,Boston Celtics,87.0,Charlotte Hornets,99.0,,13040.0,Charlotte Coliseum,200012161930,BOS,CHH,200012161930BOSCHH
2000-12-16 19:30:00,Utah Jazz,92.0,Cleveland Cavaliers,99.0,,18571.0,Gund Arena,200012161930,UTA,CLE,200012161930UTACLE
2000-12-16 20:00:00,Indiana Pacers,110.0,Minnesota Timberwolves,113.0,OT,17249.0,Target Center,200012162000,IND,MIN,200012162000INDMIN
2000-12-16 20:30:00,Philadelphia 76ers,99.0,Chicago Bulls,91.0,,22110.0,United Center,200012162030,PHI,CHI,200012162030PHICHI
2000-12-16 20:30:00,Denver Nuggets,102.0,Houston Rockets,100.0,,11907.0,Compaq Center,200012162030,DEN,HOU,200012162030DENHOU
2000-12-16 20:30:00,Phoenix Suns,82.0,San Antonio Spurs,90.0,,30555.0,Alamodome,200012162030,PHX,SAS,200012162030PHXSAS
